tweet_id,airline_sentiment,airline,text,tweet_coord,tweet_created,tweet_location,user_timezone,predicted_sentiment,predicted_topic
5.6856103364148e+17,positive,Delta,jetblue excellent guy best,"[0.0, 0.0]",2015-02-19 16:01:28 -0800,NYC,Eastern Time (US & Canada),positive,1
5.68560914779079e+17,positive,Delta,jetblue although wasnt totally answer look appreciate prompt response,"[0.0, 0.0]",2015-02-19 16:01:00 -0800,"Boston, MA",Eastern Time (US & Canada),positive,4
5.68558562810544e+17,positive,Delta,jetblue oh yes hope expand airport soon fly see family year,"[0.0, 0.0]",2015-02-19 15:51:39 -0800,NYC,Eastern Time (US & Canada),positive,5
5.68556148368019e+17,positive,Delta,jetblue thanks jb,"[0.0, 0.0]",2015-02-19 15:42:03 -0800,"Buffalo, NY",Eastern Time (US & Canada),positive,1
5.68554719934845e+17,positive,Delta,jetblue thank love anxious flyer,"[0.0, 0.0]",2015-02-19 15:36:23 -0800,"Boston, MA",Eastern Time (US & Canada),positive,2
5.68554542897308e+17,positive,Delta,jetblue exact flight love jetblue really want fly yall thats little pricey basic mint bos sfo,"[0.0, 0.0]",2015-02-19 15:35:40 -0800,"Boston, MA",Eastern Time (US & Canada),positive,3
5.68547839636333e+17,positive,Delta,jetblue offer hot tea coffeeat gate guy make wonder ever flown airline,"[0.0, 0.0]",2015-02-19 15:09:02 -0800,MA & NJ,Eastern Time (US & Canada),positive,0
5.68547201208566e+17,positive,Delta,jetblue awesome thanks,"[0.0, 0.0]",2015-02-19 15:06:30 -0800,Boston College,Eastern Time (US & Canada),positive,1
5.68545438976102e+17,positive,Delta,jetblue keep go back forth able board great agent savannah,"[0.0, 0.0]",2015-02-19 14:59:30 -0800,"Boston, MA",Central Time (US & Canada),positive,4
5.68542766860542e+17,positive,Delta,jetblue thatd nice hop rack enough mile take trip seattle enjoy perfect latte city coffee,"[0.0, 0.0]",2015-02-19 14:48:53 -0800,"Burlington, MA",Eastern Time (US & Canada),positive,2
5.6854121971182e+17,positive,Delta,jetblue vega san francisco baltimore san diego philadelphia far im frequent business traveler,"[0.0, 0.0]",2015-02-19 14:42:44 -0800,"Burlington, MA",Eastern Time (US & Canada),positive,5
5.68540063216198e+17,positive,Delta,jetblue reimburse everyone flight portion ticket still love jetblue best american airline,"[0.0, 0.0]",2015-02-19 14:38:08 -0800,"Naples, Fl",Eastern Time (US & Canada),positive,2
5.68531076915663e+17,positive,Delta,jetblue thanks help jetbluesofly,"[0.0, 0.0]",2015-02-19 14:02:26 -0800,Boston College,Eastern Time (US & Canada),positive,1
5.68524724256444e+17,positive,Delta,jetblue okie doke know fix,"[0.0, 0.0]",2015-02-19 13:37:11 -0800,Logan International Airport,Atlantic Time (Canada),positive,5
5.68510973469856e+17,positive,Delta,jetblue wish would make austin tx hub miss airline biz travel since move bos,"[0.0, 0.0]",2015-02-19 12:42:33 -0800,"ÜT: 48.837756,2.320214",Eastern Time (US & Canada),positive,0
5.68509302505378e+17,positive,Delta,jetblue crisis avert flight bos fll boarding let hope new pilot arent clarence oveur roger murdock,"[0.0, 0.0]",2015-02-19 12:35:54 -0800,South Florida,Eastern Time (US & Canada),positive,5
5.68502766747972e+17,positive,Delta,jetblue thanks julian login get onto earlier flight back dca,"[0.0, 0.0]",2015-02-19 12:09:56 -0800,NOVA,America/New_York,positive,1
5.68501157452231e+17,positive,Delta,fault jetblue social medium awesome people know everyone work hard get u way,"[42.36834942, -71.0152744]",2015-02-19 12:03:32 -0800,"Boston, MA",Eastern Time (US & Canada),positive,1
5.68490190194516e+17,positive,Delta,jetblue thanks,"[0.0, 0.0]",2015-02-19 11:19:58 -0800,South Florida,Eastern Time (US & Canada),positive,1
5.68487677114364e+17,positive,Delta,jetblue make safe sound thank safe travel,"[0.0, 0.0]",2015-02-19 11:09:58 -0800,"Alexandria, VA",Eastern Time (US & Canada),positive,5
5.68475439460516e+17,positive,Delta,jetblue flight attendant wendi flt newark orlando,"[0.0, 0.0]",2015-02-19 10:21:21 -0800,"Boston, MA",Eastern Time (US & Canada),positive,0
5.68474423742738e+17,positive,Delta,jetblue there many choice yall south border know every airline equal low price best value,"[0.0, 0.0]",2015-02-19 10:17:19 -0800,Richmond BC,Pacific Time (US & Canada),positive,2
5.68472330097332e+17,positive,Delta,jetblue love,"[0.0, 0.0]",2015-02-19 10:08:59 -0800,✖️ || 4/5 || ✖️,Eastern Time (US & Canada),positive,1
5.68464487931613e+17,positive,Delta,jetblue fly soon nyc airline airline ive flown youre still,"[0.0, 0.0]",2015-02-19 09:37:50 -0800,"Miami, Florida",Eastern Time (US & Canada),positive,1
5.68450407204139e+17,positive,Delta,jetblue utah think thanks,"[0.0, 0.0]",2015-02-19 08:41:53 -0800,New York City,Atlantic Time (Canada),positive,1
5.6844811025664e+17,positive,Delta,jetblue thank,"[0.0, 0.0]",2015-02-19 08:32:45 -0800,"Alexandria, VA",Eastern Time (US & Canada),positive,1
5.68444650903749e+17,positive,Delta,jetblue never delayed tpa bdl well safe sorry lovejetblue onlyblue jetblueforever,"[0.0, 0.0]",2015-02-19 08:19:00 -0800,Upstate New York,Eastern Time (US & Canada),positive,3
5.68443892569236e+17,positive,Delta,jetblue great flight crew flight bos mco,"[0.0, 0.0]",2015-02-19 08:15:59 -0800,New Jersey,Eastern Time (US & Canada),positive,1
5.68442965661762e+17,positive,Delta,jetblue thats love jetblue truebluememberlife,"[0.0, 0.0]",2015-02-19 08:12:18 -0800,"Long Island, NY",Eastern Time (US & Canada),positive,2
5.68442328794464e+17,positive,Delta,jetblue awesome thanks ill give call late flightr today appreciate help,"[0.0, 0.0]",2015-02-19 08:09:46 -0800,Chasing the dream,Eastern Time (US & Canada),positive,5
5.68441576206287e+17,positive,Delta,jetblue thanks th bday saturday aviation theme surprise party,"[0.0, 0.0]",2015-02-19 08:06:47 -0800,"Long Island, NY",Eastern Time (US & Canada),positive,4
5.68435364349809e+17,positive,Delta,jetblue best airline name ever whenever see want get plane blue sky amp sea deliver promise,"[0.0, 0.0]",2015-02-19 07:42:06 -0800,"Washington, D.C.",Eastern Time (US & Canada),positive,5
5.6843495922618e+17,positive,Delta,jetblue gettin fancy mint lieflat nice work menu saxonandparole lobstermac bloodymary jetsetter httptcozfwjgtxzt,"[0.0, 0.0]",2015-02-19 07:40:29 -0800,NYC,Eastern Time (US & Canada),positive,0
5.6843240548223e+17,positive,Delta,jetblue guy lucky love,"[0.0, 0.0]",2015-02-19 07:30:21 -0800,Where the food at,Quito,positive,2
5.68427870055305e+17,positive,Delta,jetblue thank guy awesome,"[0.0, 0.0]",2015-02-19 07:12:19 -0800,"Boston, MA",Quito,positive,1
5.68426494554481e+17,positive,Delta,jetblue definitely,"[0.0, 0.0]",2015-02-19 07:06:51 -0800,"Long Island, NY",Eastern Time (US & Canada),positive,1
5.68425693828133e+17,positive,Delta,jetblue okay awesome thank,"[0.0, 0.0]",2015-02-19 07:03:40 -0800,"Boston, MA",Quito,positive,1
5.68424725929701e+17,positive,Delta,jetblue excite saw fly ionlyflyblue,"[0.0, 0.0]",2015-02-19 06:59:50 -0800,"Long Island, NY",Eastern Time (US & Canada),positive,3
5.6842388676257e+17,positive,Delta,jetblue mine sadly yea fly fi awesome,"[0.0, 0.0]",2015-02-19 06:56:30 -0800,"Boston, MA",Quito,positive,1
5.68423278555087e+17,positive,Delta,jetblue thank,"[0.0, 0.0]",2015-02-19 06:54:05 -0800,"Queens, NY",Eastern Time (US & Canada),positive,1
5.68419991030088e+17,positive,Delta,jetblue ready go disneyworld rundisney princesshalf httptcostqyv,"[0.0, 0.0]",2015-02-19 06:41:01 -0800,"Queens, NY",Eastern Time (US & Canada),positive,2
5.68413198518329e+17,positive,Delta,jetblue thank jetblue credit nice save,"[0.0, 0.0]",2015-02-19 06:14:01 -0800,"Boston, MA",Eastern Time (US & Canada),positive,1
5.68411980542775e+17,positive,Delta,jetblue bluemanity airlineadviser love great time fly,"[0.0, 0.0]",2015-02-19 06:09:11 -0800,"Boston, MA",Eastern Time (US & Canada),positive,1
5.68397325820957e+17,positive,Delta,jetblue yes minute spare fyi employee amaze keep good work,"[0.0, 0.0]",2015-02-19 05:10:57 -0800,"Boston, MA",Eastern Time (US & Canada),positive,4
5.68394078817268e+17,positive,Delta,jetblue oh yeah great flight mexico wonderful crew thank,"[0.0, 0.0]",2015-02-19 04:58:03 -0800,Bay Shore NY,Eastern Time (US & Canada),positive,1
5.68385676737167e+17,positive,Delta,jetblue thanks,"[0.0, 0.0]",2015-02-19 04:24:40 -0800,"Boston, MA",Eastern Time (US & Canada),positive,1
5.68335451741749e+17,positive,Delta,jetblue airway reveals bluemanity livery travelpulse httptcofttfyfmvco,"[0.0, 0.0]",2015-02-19 01:05:05 -0800,USA,Sydney,positive,2
5.68279415370736e+17,positive,Delta,jetblue haha thanks jetblue,"[0.0, 0.0]",2015-02-18 21:22:25 -0800,NBMA,Eastern Time (US & Canada),positive,1
5.68270768989082e+17,positive,Delta,know lot baggage want know really enjoy inside jetblue jetbae,"[0.0, 0.0]",2015-02-18 20:48:03 -0800,Inquiries: CAA  •  Miller PR ,Eastern Time (US & Canada),positive,1
5.68260165759308e+17,positive,Delta,jetblue thank much wasnt sure since know limit ozs excite fly jetblue,"[0.0, 0.0]",2015-02-18 20:05:55 -0800,LA & Boston,Eastern Time (US & Canada),positive,1
5.68253469129187e+17,positive,Delta,hey jetblue thats sexy tattoo get left engine jetbae httptcooxwktsgi,"[0.0, 0.0]",2015-02-18 19:39:19 -0800,Inquiries: CAA  •  Miller PR ,Eastern Time (US & Canada),positive,4
5.68251373189349e+17,positive,Delta,jetblue thanks stbernard take time read page find info supervisor felt insist tho show previous comm,"[0.0, 0.0]",2015-02-18 19:30:59 -0800,On the road to paradise,Eastern Time (US & Canada),positive,2
5.68246340246999e+17,positive,Delta,jetblue jua jfk ask desk incredibly helpful thanks,"[0.0, 0.0]",2015-02-18 19:10:59 -0800,"Boston, Massachusetts",Mountain Time (US & Canada),positive,1
5.68243600196297e+17,positive,Delta,jetblue closepwcs please tweet fly jetblue every time btw,"[0.0, 0.0]",2015-02-18 19:00:06 -0800,im 5sos af :))),Eastern Time (US & Canada),positive,5
5.68240048384152e+17,positive,Delta,jetblue thank,"[40.64610291, -73.78666687]",2015-02-18 18:45:59 -0800,"Boston, MA",Eastern Time (US & Canada),positive,1
5.68237879337423e+17,positive,Delta,jetblue u cool,"[0.0, 0.0]",2015-02-18 18:37:22 -0800,"Boston, MA",Atlantic Time (Canada),positive,1
5.68232942612447e+17,positive,Delta,jetblue amazingly awesome customer service reservation agent tonight help correct mistake love airline,"[0.0, 0.0]",2015-02-18 18:17:45 -0800,"Boston, MA",Arizona,positive,4
5.68231725970506e+17,positive,Delta,jetblue th annual marthas vineyard african american film festival august attendee deserve great flight mv,"[0.0, 0.0]",2015-02-18 18:12:55 -0800,New York,Eastern Time (US & Canada),positive,2
5.68219452929663e+17,positive,Delta,jetblue tsparrow love theyre cute,"[0.0, 0.0]",2015-02-18 17:24:09 -0800,"New York, New York",Eastern Time (US & Canada),positive,2
5.68214398474433e+17,positive,Delta,jetblue best airline world,"[0.0, 0.0]",2015-02-18 17:04:04 -0800,"Boston, MA",Pacific Time (US & Canada),positive,2
5.68213769098109e+17,positive,Delta,jetblue wow guy answer people wow care love jet blue,"[0.0, 0.0]",2015-02-18 17:01:34 -0800,"Boston, MA",Pacific Time (US & Canada),positive,1
5.68213658117005e+17,positive,Delta,jetblue thanks appreciate prompt response,"[0.0, 0.0]",2015-02-18 17:01:07 -0800,#ManorvilleInExile,Eastern Time (US & Canada),positive,1
5.68210186755813e+17,positive,Delta,jetblue good luck thanks,"[0.0, 0.0]",2015-02-18 16:47:20 -0800,"Boston, MA",Eastern Time (US & Canada),positive,5
5.68209287517835e+17,positive,Delta,really nice though snack fridgethat get take stuff like dorm common room genius jetblue,"[0.0, 0.0]",2015-02-18 16:43:45 -0800,Inquiries: CAA  •  Miller PR ,Eastern Time (US & Canada),positive,0
5.68205359208231e+17,positive,Delta,jetblue tell like warrior pick get bump first class,"[0.0, 0.0]",2015-02-18 16:28:09 -0800,"Boston, MA",Central Time (US & Canada),positive,0
5.68198336651649e+17,positive,Delta,jetblue ill pas along advice guy rock,"[0.0, 0.0]",2015-02-18 16:00:14 -0800,Massachusetts,Central Time (US & Canada),positive,2
5.68187334111289e+17,positive,Delta,jetblue ok ill book jb jfk book ath thank,"[0.0, 0.0]",2015-02-18 15:16:31 -0800,"Boston, MA",Pacific Time (US & Canada),positive,1
5.68183785558311e+17,positive,Delta,jetblue yes thats true bit pricey look love guy,"[0.0, 0.0]",2015-02-18 15:02:25 -0800,"South Miami Heights, Florida",Eastern Time (US & Canada),positive,3
5.68178422175949e+17,positive,Delta,jetblue flew san francisco fort lauderdale last year fantastic time would like go back,"[0.0, 0.0]",2015-02-18 14:41:06 -0800,Wirral England,Eastern Time (US & Canada),positive,5
5.6817709803835e+17,positive,Delta,jetblue flyingitforward affect one small family four would make huge difference life,"[0.0, 0.0]",2015-02-18 14:35:51 -0800,"Washington, DC",Eastern Time (US & Canada),positive,3
5.68173938292986e+17,positive,Delta,jetblue thx confirm yr team awesome thanks prompt amp helpful response cheer less snow everyones future,"[0.0, 0.0]",2015-02-18 14:23:17 -0800,PHL,Eastern Time (US & Canada),positive,4
5.68173309747048e+17,positive,Delta,jetblue great idea cometoaustin,"[0.0, 0.0]",2015-02-18 14:20:47 -0800,"Austin, Texas",Central Time (US & Canada),positive,1
5.68172923531481e+17,positive,Delta,jetblue would go la vega gorgeous go every year fly guy vega gorgeous amp much,"[0.0, 0.0]",2015-02-18 14:19:15 -0800,NBMA,Eastern Time (US & Canada),positive,2
5.68172386903851e+17,positive,Delta,jetblue dmed thanks much address quickly,"[0.0, 0.0]",2015-02-18 14:17:07 -0800,Boston,Eastern Time (US & Canada),positive,5
5.68159336104636e+17,positive,Delta,jetblue aw okay thanks,"[0.0, 0.0]",2015-02-18 13:25:16 -0800,Atlantic City ,Eastern Time (US & Canada),positive,1
5.68157857151103e+17,positive,Delta,jetblue best seat e board early ready set go,"[0.0, 0.0]",2015-02-18 13:19:23 -0800,Logan International Airport,Atlantic Time (Canada),positive,5
5.68156758025187e+17,positive,Delta,jetblue im set fly bad first date giant metal bird machine even brought snack,"[0.0, 0.0]",2015-02-18 13:15:01 -0800,Inquiries: CAA  •  Miller PR ,Eastern Time (US & Canada),positive,3
5.68155933832045e+17,positive,Delta,jetblue okay new screen laptoplarge amp real nice amp wifi appreciate thanks god tiny lil man middle seat,"[0.0, 0.0]",2015-02-18 13:11:45 -0800,New York City,Pacific Time (US & Canada),positive,2
5.68152534507856e+17,positive,Delta,jetblue incidentally sheila jfk deserves raise shes awesome,"[0.0, 0.0]",2015-02-18 12:58:14 -0800,Inquiries: CAA  •  Miller PR ,Eastern Time (US & Canada),positive,0
5.68149912665199e+17,positive,Delta,jetblue delete tweet one wonderful employee swoop helpfaith restore one good one,"[0.0, 0.0]",2015-02-18 12:47:49 -0800,Inquiries: CAA  •  Miller PR ,Eastern Time (US & Canada),positive,5
5.6812839048779e+17,positive,Delta,jetblue thanks line move quick already do,"[0.0, 0.0]",2015-02-18 11:22:18 -0800,The Suite Lounge,Eastern Time (US & Canada),positive,1
5.68124733851443e+17,positive,Delta,jetblue name angel seriously cool truly fantastic service,"[0.0, 0.0]",2015-02-18 11:07:46 -0800,"Boston, MA",Hawaii,positive,1
5.68122440934658e+17,positive,Delta,jetblue thank,"[0.0, 0.0]",2015-02-18 10:58:39 -0800,"Miami, FL",Atlantic Time (Canada),positive,1
5.68118442454356e+17,positive,Delta,jetblue thanks,"[0.0, 0.0]",2015-02-18 10:42:46 -0800,"Mill Creek, WA",Pacific Time (US & Canada),positive,1
5.68116088631792e+17,positive,Delta,jetblue also emergency exit seat thats huge win,"[0.0, 0.0]",2015-02-18 10:33:25 -0800,"Mill Creek, WA",Pacific Time (US & Canada),positive,3
5.68115928044405e+17,positive,Delta,jetblue friendly engage personable handle clarify question baggage fee well take interest,"[0.0, 0.0]",2015-02-18 10:32:46 -0800,"Mill Creek, WA",Pacific Time (US & Canada),positive,3
5.68115075266974e+17,positive,Delta,jetblue hey dre seatac check need raise stat dude give amaze customer service make feel value,"[0.0, 0.0]",2015-02-18 10:29:23 -0800,"Mill Creek, WA",Pacific Time (US & Canada),positive,3
5.68107822275305e+17,positive,Delta,jetblue magic eight ball never steer wrong,"[0.0, 0.0]",2015-02-18 10:00:34 -0800,right behind you,Eastern Time (US & Canada),positive,3
5.68102992110465e+17,positive,Delta,jetblue thanks,"[0.0, 0.0]",2015-02-18 09:41:22 -0800,San Francisco,Pacific Time (US & Canada),positive,1
5.68101669809947e+17,positive,Delta,jetblue mark th year new bluemanity plane design sun sentinel httptcosjveelween,"[0.0, 0.0]",2015-02-18 09:36:07 -0800,USA,Sydney,positive,0
5.68100786657317e+17,positive,Delta,jetblue youre welcome httptcokneqe,"[0.0, 0.0]",2015-02-18 09:32:36 -0800,"Boston, MA",Atlantic Time (Canada),positive,1
5.68098794031714e+17,positive,Delta,jetblue great airline ever truebluepoints jetbluemember,"[0.0, 0.0]",2015-02-18 09:24:41 -0800,"Boston, MA",Eastern Time (US & Canada),positive,0
5.68098769847218e+17,positive,Delta,jetblue free wifi board best thing thats happen since slice bread,"[0.0, 0.0]",2015-02-18 09:24:36 -0800,"Boston, MA",Atlantic Time (Canada),positive,0
5.6809501443523e+17,positive,Delta,jetblue handle xjareds question like social medium pro good practice transportation system run friendly ai,"[0.0, 0.0]",2015-02-18 09:09:40 -0800,"Pescadero, CA",Eastern Time (US & Canada),positive,4
5.68094548141978e+17,positive,Delta,jetblue wonderful thing,"[0.0, 0.0]",2015-02-18 09:07:49 -0800,"iPhone: 33.761105,-118.193817",Pacific Time (US & Canada),positive,1
5.68091845848232e+17,positive,Delta,jetblue flight book problem flight dc visit easter weekend start difficult end well guy big fan,"[0.0, 0.0]",2015-02-18 08:57:05 -0800,Boston,Eastern Time (US & Canada),positive,1
5.68090890549375e+17,positive,Delta,jetblue flyfi thank seattle udub come cameron roe httptcokbhymgkap,"[0.0, 0.0]",2015-02-18 08:53:17 -0800,Newport Beach,Pacific Time (US & Canada),positive,2
5.68087713972236e+17,positive,Delta,jetblue great flight orlando hartford week ago great get time arrive early,"[0.0, 0.0]",2015-02-18 08:40:40 -0800,"Stratford, CT",Eastern Time (US & Canada),positive,0
5.68086156899967e+17,positive,Delta,jetblue guy continue impress crew mco gate help family seat issue professional,"[0.0, 0.0]",2015-02-18 08:34:28 -0800,New York ,Eastern Time (US & Canada),positive,1
5.68084948948685e+17,positive,Delta,jetblue love free wifi legroom seattlebound,"[0.0, 0.0]",2015-02-18 08:29:40 -0800,Newport Beach,Pacific Time (US & Canada),positive,2
5.68074993856336e+17,positive,Delta,jetblue thanks,"[0.0, 0.0]",2015-02-18 07:50:07 -0800,"Florida, USA",Eastern Time (US & Canada),positive,1
5.68068942771696e+17,positive,Delta,jetblue credit reply ill look forward hopefully one flight home tonight,"[0.0, 0.0]",2015-02-18 07:26:04 -0800,Parkland Fl,Eastern Time (US & Canada),positive,2
5.68066927723213e+17,positive,Delta,jetblue great flight always thank great crew flight travel jetblue,"[28.4261453, -81.2998841]",2015-02-18 07:18:04 -0800,Rhode Island ,Eastern Time (US & Canada),positive,1
5.68064005048152e+17,positive,Delta,jetblue youre kill get smitten trueblue,"[0.0, 0.0]",2015-02-18 07:06:27 -0800,New York,Eastern Time (US & Canada),positive,1
5.68056665821413e+17,positive,Delta,jetblue min response time im impressed im official trueblue jetblue get social,"[0.0, 0.0]",2015-02-18 06:37:17 -0800,New York,Eastern Time (US & Canada),positive,4
5.68052101504373e+17,positive,Delta,jetblue thanks listen doesnt mean dont appreciate,"[0.0, 0.0]",2015-02-18 06:19:09 -0800,"New York, NY",Eastern Time (US & Canada),positive,1
5.68045949999661e+17,positive,Delta,jetblue thank incredible customer svc gate flight mint experience magic,"[0.0, 0.0]",2015-02-18 05:54:42 -0800,San Francisco Bay Area,Arizona,positive,0
5.68045766280933e+17,positive,Delta,thanks jetblue next see slog jfk city go,"[0.0, 0.0]",2015-02-18 05:53:59 -0800,planet earth,Eastern Time (US & Canada),positive,5
5.68041225174954e+17,positive,Delta,jetblue huge thanks crew flight flew dca sju monday night snow could plane,"[18.22245647, -63.00369733]",2015-02-18 05:35:56 -0800,"Boston, MA",Eastern Time (US & Canada),positive,1
5.68041051182617e+17,positive,Delta,jetblue planning btw excellent service crew dca sju sxm,"[18.22245647, -63.00369733]",2015-02-18 05:35:14 -0800,"Boston, MA",Eastern Time (US & Canada),positive,1
5.68039128001937e+17,positive,Delta,jetblue yes yes great trip thanks lift,"[18.22245747, -63.00369895]",2015-02-18 05:27:36 -0800,"Boston, MA",Eastern Time (US & Canada),positive,1
5.68036279989858e+17,positive,Delta,jetblue hotspot free wifi make happy jfk itsthelittlethings,"[0.0, 0.0]",2015-02-18 05:16:17 -0800,"Round Rock, TX",Central Time (US & Canada),positive,0
5.6802744305272e+17,positive,Delta,jetblue gorgeous day hope flight back tomorrow pleasant thanks,"[0.0, 0.0]",2015-02-18 04:41:10 -0800,London,London,positive,5
5.6802030451087e+17,positive,Delta,jetblue okayim actually tea kinda guy anyway thanks,"[0.0, 0.0]",2015-02-18 04:12:48 -0800,"Cambridge, MA",Eastern Time (US & Canada),positive,0
5.68008802865275e+17,positive,Delta,jetblue always pleasure,"[0.0, 0.0]",2015-02-18 03:27:06 -0800,"Boston, MA",Quito,positive,2
5.68005720026661e+17,positive,Delta,jetblue lovely,"[0.0, 0.0]",2015-02-18 03:14:51 -0800,"Boston, MA",Eastern Time (US & Canada),positive,1
5.67915499868131e+17,positive,Delta,jetblue great trip today thanks crew fly u home fantastic httptcoskwxqaqb,"[0.0, 0.0]",2015-02-17 21:16:21 -0800,"Boston, MA",Eastern Time (US & Canada),positive,1
5.67911142955311e+17,positive,Delta,jetblue awe guy great cant wait travel soon,"[0.0, 0.0]",2015-02-17 20:59:02 -0800,"New York City, NY",Central Time (US & Canada),positive,5
5.67910969856229e+17,positive,Delta,jetblue yes announce take youre thank,"[0.0, 0.0]",2015-02-17 20:58:21 -0800,NYC,Eastern Time (US & Canada),positive,1
5.67907212154118e+17,positive,Delta,jetblue also thanks prompt reply im really impressedand youre brushing much appreciate,"[0.0, 0.0]",2015-02-17 20:43:25 -0800,"Provo, UT",Central Time (US & Canada),positive,1
5.67906374870528e+17,positive,Delta,jetblue since ive angry tweet airline apparently read mind could bitch thank credit,"[0.0, 0.0]",2015-02-17 20:40:05 -0800,"Brooklyn, NY",Quito,positive,0
5.67905158346207e+17,positive,Delta,jetblues valentinesday email point amp clever thanks amaze jetblue loveisintheair httptcodocmvotwti,"[0.0, 0.0]",2015-02-17 20:35:15 -0800,"Boston, MA",Eastern Time (US & Canada),positive,1
5.67899906150703e+17,positive,Delta,jetblue thank help quick response,"[0.0, 0.0]",2015-02-17 20:14:23 -0800,"Boston, MA",Eastern Time (US & Canada),positive,4
5.67894002286096e+17,positive,Delta,jetblue big shoutout crew bosgtjfk amp jfkgtroc amp gate crew c bos amp jfk long day delay make well,"[0.0, 0.0]",2015-02-17 19:50:55 -0800,"Boston, MA",Eastern Time (US & Canada),positive,0
5.67891805867483e+17,positive,Delta,jetblue thanks u hang tampa airport forever today really awesome experience,"[0.0, 0.0]",2015-02-17 19:42:12 -0800,"New Vernon,  NJ",Eastern Time (US & Canada),positive,1
5.67878078782898e+17,positive,Delta,jetblue awesome thanks thanks quick response guy rock,"[0.0, 0.0]",2015-02-17 18:47:39 -0800,Boston,Eastern Time (US & Canada),positive,1
5.67874970463781e+17,positive,Delta,jetblue want say flight attendant fitz best tonight flight bwibos great guy make flight fantastic,"[0.0, 0.0]",2015-02-17 18:35:18 -0800,Bahhhston.,Eastern Time (US & Canada),positive,1
5.6786275455776e+17,positive,Delta,jetblue definitely new favorite airline,"[0.0, 0.0]",2015-02-17 17:46:45 -0800,"Boston, MA",Eastern Time (US & Canada),positive,0
5.67862628460159e+17,positive,Delta,jetblue try thanks else fails old fashion method tomorrow morning,"[0.0, 0.0]",2015-02-17 17:46:15 -0800,"Boston, MA",Eastern Time (US & Canada),positive,4
5.67856962521661e+17,positive,Delta,jetblue thank excellent customer service resolve issue quickly,"[0.0, 0.0]",2015-02-17 17:23:44 -0800,"Long Island, NY",Eastern Time (US & Canada),positive,3
5.67849376925618e+17,positive,Delta,jetblue thats great thank,"[0.0, 0.0]",2015-02-17 16:53:36 -0800,"Boston, MA",Eastern Time (US & Canada),positive,1
5.67846268090741e+17,positive,Delta,jetblue agree frequent tweeter discount could fly see friend tinmanironman meggersrocks,"[0.0, 0.0]",2015-02-17 16:41:15 -0800,"Arlington, Virginia ",Eastern Time (US & Canada),positive,5
5.67841828411552e+17,positive,Delta,jetblue philly lose read program customer get hot tea great crewmembers top notch info amp book httptcoragncwbk,"[0.0, 0.0]",2015-02-17 16:23:36 -0800,Philadelphia,Eastern Time (US & Canada),positive,0
5.678367281002e+17,positive,Delta,jetblue glad see go fix professorpaul please dm confirmation check,"[0.0, 0.0]",2015-02-17 16:03:20 -0800,"Washington, D.C.",Eastern Time (US & Canada),positive,5
5.67831434838159e+17,positive,Delta,jetblue call thank,"[0.0, 0.0]",2015-02-17 15:42:18 -0800,NYC,Eastern Time (US & Canada),positive,1
5.67829349727212e+17,positive,Delta,jetblue still love guy get vega already,"[0.0, 0.0]",2015-02-17 15:34:01 -0800,"Miami, FL ",Eastern Time (US & Canada),positive,5
5.6782908838092e+17,positive,Delta,jetblue gary serve u fll airport counter really true blue make feel home even jetblue flight delayedl,"[0.0, 0.0]",2015-02-17 15:32:59 -0800,"Boston, MA",Eastern Time (US & Canada),positive,1
5.67825891209912e+17,positive,Delta,jetblue try lovely customer service thank,"[0.0, 0.0]",2015-02-17 15:20:16 -0800,"Boston, Massachusetts",Mountain Time (US & Canada),positive,1
5.6782183978494e+17,positive,Delta,jetblue professorpaul always happy help,"[0.0, 0.0]",2015-02-17 15:04:10 -0800,"Washington, D.C.",Eastern Time (US & Canada),positive,1
5.67821528424845e+17,positive,Delta,jetblue land thank anyway btw flight staff flight wonderful despite full day heavy load,"[0.0, 0.0]",2015-02-17 15:02:56 -0800,CT,Quito,positive,1
5.67810683485753e+17,positive,Delta,jetblue make happy hope arent empty promise,"[0.0, 0.0]",2015-02-17 14:19:51 -0800,NYC | CT,Eastern Time (US & Canada),positive,5
5.67803467282047e+17,positive,Delta,jetblue thanks,"[0.0, 0.0]",2015-02-17 13:51:10 -0800,District of Columbia,Eastern Time (US & Canada),positive,1
5.67798973008994e+17,positive,Delta,jetblue love travel jetblue cant wait go paris oui oui nyc awesomeee,"[0.0, 0.0]",2015-02-17 13:33:19 -0800,"Boston, MA",Eastern Time (US & Canada),positive,5
5.67796029056385e+17,positive,Delta,jetblue thanks,"[0.0, 0.0]",2015-02-17 13:21:37 -0800,North Carolina,Eastern Time (US & Canada),positive,1
5.67795026307326e+17,positive,Delta,jetblue thanks upgrade far good keepitup httptcobkmfeyqol,"[0.0, 0.0]",2015-02-17 13:17:38 -0800,"Boston, MA",Eastern Time (US & Canada),positive,5
5.67794802394407e+17,positive,Delta,jetblue cinziannap thank like quick response twitter,"[0.0, 0.0]",2015-02-17 13:16:44 -0800,"Boston, MA",Eastern Time (US & Canada),positive,4
5.67783456420012e+17,positive,Delta,jetblue haha youre everything right dont change thing slash twitter engagement make even cooler bestairline,"[0.0, 0.0]",2015-02-17 12:31:39 -0800,"Boston, MA",Eastern Time (US & Canada),positive,5
5.67781694183186e+17,positive,Delta,jetblue thank sent msg,"[0.0, 0.0]",2015-02-17 12:24:39 -0800,"New York, NY",Eastern Time (US & Canada),positive,1
